TransactionID,TransactionCode,TransactionTypeID,SourceAccountID,DestinationAccountID,EmployeeID,Channel,Amount,Fee,TransactionDate,Description,Status
2677,TX00002677,1,,436,9,Counter,10700000,0,2024-07-25 17:38:53,Chuyển khoản nội bộ,Success
5281,TX00005281,3,400,707,48,Counter,400000,200,2024-07-25 18:23:53,Nộp tiền mặt,Success
9668,TX00009668,2,303,,30,Counter,16600000,0,2024-07-25 20:57:57,Chuyển khoản nội bộ,Success
7636,TX00007636,3,625,802,,InternetBanking,900000,0,2024-07-25 21:31:10,Thanh toán điện/nước/internet,Success
7241,TX00007241,1,,452,11,Counter,700000,0,2024-07-25 21:41:18,Thanh toán điện/nước/internet,Success
11906,TX00011906,3,447,589,32,Counter,17000000,8500,2024-07-25 22:43:28,Chuyển khoản nội bộ,Success
5933,TX00005933,3,534,77,19,Counter,25300000,12650,2024-07-26 02:01:20,Chuyển khoản nội bộ,Success
11185,TX00011185,3,573,602,40,Counter,100000,0,2024-07-26 04:31:36,Rút tiền ATM,Success
3977,TX00003977,3,699,137,,InternetBanking,100000,50,2024-07-26 05:00:48,Thanh toán điện/nước/internet,Success
10523,TX00010523,3,77,702,,InternetBanking,1500000,750,2024-07-26 05:09:48,Chuyển khoản nội bộ,Success
6108,TX00006108,1,,772,29,Counter,6900000,0,2024-07-26 05:27:59,Rút tiền ATM,Success
9867,TX00009867,4,715,,17,Counter,900000,0,2024-07-26 07:53:45,Giao dịch thường,Success
11356,TX00011356,3,413,682,7,Counter,37000000,18500,2024-07-26 08:51:54,Giao dịch thường,Success
9460,TX00009460,4,838,,,InternetBanking,5400000,5000,2024-07-26 09:10:19,Giao dịch thường,Success
2873,TX00002873,3,776,53,41,Counter,7200000,0,2024-07-26 09:34:58,Rút tiền ATM,Success
3800,TX00003800,3,726,704,38,Counter,26500000,13250,2024-07-26 10:49:01,Chuyển khoản nội bộ,Failed
11656,TX00011656,1,,629,2,Counter,7600000,0,2024-07-26 13:07:06,Rút tiền ATM,Success
8220,TX00008220,3,230,404,23,Counter,100000,0,2024-07-26 13:24:03,Giao dịch thường,Success
8235,TX00008235,4,159,,,InternetBanking,400000,10000,2024-07-26 13:31:47,Chuyển khoản nội bộ,Success
5710,TX00005710,3,737,488,15,Counter,4000000,2000,2024-07-26 15:41:37,Rút tiền ATM,Pending
10010,TX00010010,3,266,179,,ATM,11700000,5850,2024-07-26 16:06:03,Rút tiền ATM,Success
9701,TX00009701,2,748,,44,Counter,500000,500,2024-07-26 17:23:00,Nộp tiền mặt,Success
7589,TX00007589,2,487,,30,Counter,100000,0,2024-07-26 19:35:16,Nộp tiền mặt,Success
3503,TX00003503,3,530,215,12,Counter,700000,350,2024-07-26 22:13:55,Rút tiền ATM,Success
1409,TX00001409,2,154,,22,Counter,11400000,0,2024-07-26 23:53:38,Rút tiền ATM,Success
11627,TX00011627,1,,722,47,Counter,2400000,0,2024-07-27 00:07:40,Giao dịch thường,Success
7803,TX00007803,4,365,,18,Counter,300000,10000,2024-07-27 00:24:30,Chuyển khoản nội bộ,Success
4518,TX00004518,3,776,740,45,Counter,4400000,0,2024-07-27 04:20:57,Nộp tiền mặt,Success
6907,TX00006907,1,,540,47,Counter,6000000,0,2024-07-27 04:32:26,Thanh toán điện/nước/internet,Success
2327,TX00002327,4,631,,,InternetBanking,1500000,0,2024-07-27 04:55:56,Nộp tiền mặt,Success
8055,TX00008055,3,813,108,42,Counter,3100000,1550,2024-07-27 04:59:12,Rút tiền ATM,Success
7179,TX00007179,3,246,105,,InternetBanking,5500000,2750,2024-07-27 06:45:18,Thanh toán điện/nước/internet,Success
5766,TX00005766,1,,115,28,Counter,7400000,0,2024-07-27 07:34:00,Chuyển khoản nội bộ,Success
3850,TX00003850,3,374,433,,InternetBanking,24100000,12050,2024-07-27 09:16:07,Giao dịch thường,Success
5252,TX00005252,1,,783,10,Counter,13300000,0,2024-07-27 10:48:39,Chuyển khoản nội bộ,Success
8079,TX00008079,1,,8,,InternetBanking,8500000,0,2024-07-27 12:36:19,Thanh toán điện/nước/internet,Success
1442,TX00001442,3,830,120,,ATM,2600000,1300,2024-07-27 16:12:50,Rút tiền ATM,Pending
10464,TX00010464,4,369,,6,Counter,4900000,0,2024-07-27 17:42:24,Chuyển khoản nội bộ,Success
1943,TX00001943,3,127,100,10,Counter,7100000,0,2024-07-27 18:25:38,Thanh toán điện/nước/internet,Success
11359,TX00011359,2,579,,,InternetBanking,100000,0,2024-07-27 22:29:58,Thanh toán điện/nước/internet,Success
5811,TX00005811,2,822,,,InternetBanking,11900000,0,2024-07-27 23:15:11,Nộp tiền mặt,Success
2792,TX00002792,4,535,,,InternetBanking,4100000,10000,2024-07-28 03:37:44,Giao dịch thường,Success
7484,TX00007484,4,231,,,InternetBanking,5900000,3000,2024-07-28 04:00:26,Giao dịch thường,Success
1207,TX00001207,3,635,826,49,Counter,500000,250,2024-07-28 04:09:31,Giao dịch thường,Pending
10054,TX00010054,4,741,,4,Counter,1900000,5000,2024-07-28 04:21:15,Chuyển khoản nội bộ,Success
11491,TX00011491,2,448,,,ATM,5200000,0,2024-07-28 05:20:23,Rút tiền ATM,Success
333,TX00000333,3,553,280,24,Counter,5500000,2750,2024-07-28 06:34:31,Thanh toán điện/nước/internet,Success
9897,TX00009897,4,216,,39,Counter,4700000,3000,2024-07-28 06:36:07,Chuyển khoản nội bộ,Success
1841,TX00001841,3,269,57,35,Counter,25800000,12900,2024-07-28 07:56:02,Giao dịch thường,Success
726,TX00000726,1,,812,,InternetBanking,900000,0,2024-07-28 08:43:45,Giao dịch thường,Success
10320,TX00010320,3,775,233,,InternetBanking,100000,0,2024-07-28 08:52:15,Nộp tiền mặt,Success
2608,TX00002608,3,100,485,,ATM,100000,50,2024-07-28 11:07:17,Rút tiền ATM,Success
9384,TX00009384,4,188,,10,Counter,1400000,3000,2024-07-28 14:21:14,Thanh toán điện/nước/internet,Success
9690,TX00009690,1,,62,21,Counter,5700000,0,2024-07-28 18:34:32,Giao dịch thường,Success
789,TX00000789,1,,232,14,Counter,10100000,0,2024-07-28 20:54:44,Nộp tiền mặt,Success
1971,TX00001971,3,725,204,27,Counter,3300000,1650,2024-07-28 23:17:10,Thanh toán điện/nước/internet,Success
9581,TX00009581,3,415,593,17,Counter,100000,0,2024-07-29 00:42:44,Nộp tiền mặt,Success
2392,TX00002392,3,55,224,3,Counter,600000,300,2024-07-29 00:58:49,Nộp tiền mặt,Success
5256,TX00005256,3,717,270,39,Counter,600000,300,2024-07-29 01:16:34,Giao dịch thường,Success
2587,TX00002587,3,712,375,30,Counter,5300000,2650,2024-07-29 03:25:28,Thanh toán điện/nước/internet,Success
639,TX00000639,3,204,735,,InternetBanking,3200000,1600,2024-07-29 04:07:51,Giao dịch thường,Success
7080,TX00007080,4,350,,49,Counter,1800000,5000,2024-07-29 05:49:44,Chuyển khoản nội bộ,Success
2240,TX00002240,1,,89,3,Counter,4300000,0,2024-07-29 06:45:27,Thanh toán điện/nước/internet,Success
7018,TX00007018,2,75,,20,Counter,15700000,15700,2024-07-29 06:49:24,Nộp tiền mặt,Success
355,TX00000355,1,,851,,InternetBanking,2800000,0,2024-07-29 08:58:52,Giao dịch thường,Success
4993,TX00004993,1,,129,37,Counter,13300000,0,2024-07-29 09:05:07,Thanh toán điện/nước/internet,Success
12216,TX00012216,5,28,,47,Counter,17301741,2000,2024-07-29 10:00:00,Thanh toán khoản vay 57,Success
5024,TX00005024,3,475,66,45,Counter,200000,100,2024-07-29 10:09:12,Giao dịch thường,Success
1976,TX00001976,3,719,439,20,Counter,200000,100,2024-07-29 12:43:10,Rút tiền ATM,Pending
5663,TX00005663,3,249,466,46,Counter,19600000,0,2024-07-29 18:28:54,Nộp tiền mặt,Success
1835,TX00001835,3,703,746,14,Counter,10200000,5100,2024-07-29 19:54:36,Nộp tiền mặt,Success
7953,TX00007953,3,516,86,29,Counter,1500000,750,2024-07-29 20:05:42,Nộp tiền mặt,Success
882,TX00000882,3,800,53,10,Counter,2300000,0,2024-07-29 20:52:46,Giao dịch thường,Success
10638,TX00010638,4,798,,22,Counter,1100000,3000,2024-07-29 21:02:36,Rút tiền ATM,Success
10846,TX00010846,2,748,,42,Counter,2900000,0,2024-07-29 22:12:28,Chuyển khoản nội bộ,Success
3752,TX00003752,1,,721,3,Counter,7300000,0,2024-07-29 22:56:01,Chuyển khoản nội bộ,Success
8058,TX00008058,3,194,470,28,Counter,29300000,14650,2024-07-29 22:58:13,Chuyển khoản nội bộ,Success
6125,TX00006125,2,819,,,InternetBanking,1100000,0,2024-07-30 00:51:09,Giao dịch thường,Success
9658,TX00009658,3,821,453,10,Counter,5100000,2550,2024-07-30 01:30:10,Thanh toán điện/nước/internet,Success
10770,TX00010770,3,561,395,,ATM,1400000,700,2024-07-30 02:07:49,Rút tiền ATM,Success
10458,TX00010458,1,,448,38,Counter,7800000,0,2024-07-30 03:01:51,Nộp tiền mặt,Failed
8241,TX00008241,4,192,,36,Counter,200000,10000,2024-07-30 03:36:00,Rút tiền ATM,Success
11889,TX00011889,4,398,,,InternetBanking,800000,5000,2024-07-30 03:58:25,Giao dịch thường,Success
4694,TX00004694,1,,23,45,Counter,7400000,0,2024-07-30 04:05:14,Nộp tiền mặt,Success
9427,TX00009427,2,423,,16,Counter,100000,0,2024-07-30 05:20:50,Nộp tiền mặt,Success
4851,TX00004851,3,799,644,11,Counter,4100000,0,2024-07-30 05:42:42,Rút tiền ATM,Success
4700,TX00004700,3,14,556,32,Counter,4500000,2250,2024-07-30 06:43:10,Chuyển khoản nội bộ,Success
5284,TX00005284,3,292,158,23,Counter,10700000,5350,2024-07-30 08:08:48,Giao dịch thường,Success
7503,TX00007503,2,658,,41,Counter,7000000,0,2024-07-30 09:11:27,Nộp tiền mặt,Success
375,TX00000375,3,338,825,,InternetBanking,10900000,5450,2024-07-30 09:46:19,Giao dịch thường,Failed
2878,TX00002878,3,386,496,2,Counter,3300000,0,2024-07-30 13:36:31,Thanh toán điện/nước/internet,Success
4852,TX00004852,1,,352,15,Counter,12100000,0,2024-07-30 14:23:31,Nộp tiền mặt,Success
163,TX00000163,3,696,273,7,Counter,1900000,950,2024-07-30 15:02:00,Nộp tiền mặt,Success
7758,TX00007758,3,604,286,,InternetBanking,7100000,0,2024-07-30 16:40:30,Chuyển khoản nội bộ,Success
9748,TX00009748,3,210,323,49,Counter,4000000,2000,2024-07-30 17:43:56,Rút tiền ATM,Success
4438,TX00004438,1,,517,5,Counter,800000,0,2024-07-30 18:10:33,Rút tiền ATM,Success
5774,TX00005774,2,775,,,InternetBanking,1100000,0,2024-07-30 18:21:21,Chuyển khoản nội bộ,Success
4000,TX00004000,4,740,,29,Counter,1000000,5000,2024-07-31 00:07:49,Giao dịch thường,Success
11987,TX00011987,2,260,,,ATM,18200000,0,2024-07-31 00:42:37,Rút tiền ATM,Success
127,TX00000127,3,519,209,10,Counter,10600000,0,2024-07-31 00:44:14,Giao dịch thường,Success
707,TX00000707,4,628,,22,Counter,5200000,3000,2024-07-31 04:45:30,Rút tiền ATM,Success
7164,TX00007164,3,740,54,4,Counter,200000,100,2024-07-31 06:05:48,Thanh toán điện/nước/internet,Failed
1199,TX00001199,3,727,843,2,Counter,1100000,0,2024-07-31 06:22:26,Giao dịch thường,Success
9992,TX00009992,1,,259,42,Counter,9900000,0,2024-07-31 06:30:45,Rút tiền ATM,Success
5823,TX00005823,3,380,575,43,Counter,100000,0,2024-07-31 09:22:44,Chuyển khoản nội bộ,Success
9871,TX00009871,4,175,,11,Counter,300000,5000,2024-07-31 09:35:07,Rút tiền ATM,Success
5963,TX00005963,2,720,,19,Counter,100000,0,2024-07-31 12:44:29,Rút tiền ATM,Success
5547,TX00005547,3,54,353,39,Counter,500000,250,2024-07-31 14:11:44,Giao dịch thường,Success
6396,TX00006396,4,819,,24,Counter,3300000,5000,2024-07-31 16:33:20,Chuyển khoản nội bộ,Success
5023,TX00005023,3,766,579,38,Counter,4900000,2450,2024-07-31 18:03:53,Chuyển khoản nội bộ,Success
9452,TX00009452,3,445,63,36,Counter,5100000,2550,2024-07-31 19:56:20,Chuyển khoản nội bộ,Success
5231,TX00005231,2,638,,,InternetBanking,7500000,0,2024-07-31 20:02:50,Thanh toán điện/nước/internet,Success
5481,TX00005481,3,385,519,15,Counter,5500000,0,2024-07-31 21:25:57,Nộp tiền mặt,Success
2321,TX00002321,3,129,854,25,Counter,19000000,9500,2024-07-31 23:42:57,Thanh toán điện/nước/internet,Success
5266,TX00005266,1,,561,9,Counter,12900000,0,2024-07-31 23:48:34,Nộp tiền mặt,Success
11450,TX00011450,2,99,,,InternetBanking,2800000,2800,2024-08-01 01:27:30,Nộp tiền mặt,Success
2668,TX00002668,3,370,493,2,Counter,21600000,10800,2024-08-01 04:58:19,Chuyển khoản nội bộ,Success
10363,TX00010363,3,97,731,43,Counter,33500000,16750,2024-08-01 05:23:50,Chuyển khoản nội bộ,Pending
8232,TX00008232,3,387,551,9,Counter,100000,0,2024-08-01 06:10:14,Rút tiền ATM,Success
6198,TX00006198,3,269,613,,ATM,4300000,2150,2024-08-01 06:43:43,Rút tiền ATM,Success
8976,TX00008976,1,,242,19,Counter,3200000,0,2024-08-01 08:10:34,Giao dịch thường,Success
197,TX00000197,3,197,54,17,Counter,2900000,1450,2024-08-01 09:33:30,Thanh toán điện/nước/internet,Success
10655,TX00010655,3,36,153,1,Counter,18900000,0,2024-08-01 09:48:13,Nộp tiền mặt,Success
298,TX00000298,3,230,108,,InternetBanking,4600000,2300,2024-08-01 10:25:09,Chuyển khoản nội bộ,Success
9165,TX00009165,3,491,852,38,Counter,8200000,4100,2024-08-01 15:29:00,Rút tiền ATM,Success
3369,TX00003369,3,493,426,12,Counter,7700000,0,2024-08-01 19:28:38,Rút tiền ATM,Success
8865,TX00008865,1,,678,8,Counter,9300000,0,2024-08-01 20:56:34,Thanh toán điện/nước/internet,Success
6145,TX00006145,3,635,156,,InternetBanking,3000000,1500,2024-08-01 21:30:20,Nộp tiền mặt,Success
9290,TX00009290,3,26,332,37,Counter,18500000,9250,2024-08-01 22:58:28,Rút tiền ATM,Success
6717,TX00006717,2,144,,,ATM,600000,600,2024-08-02 00:16:07,Rút tiền ATM,Success
11493,TX00011493,3,501,862,10,Counter,1300000,650,2024-08-02 01:07:20,Thanh toán điện/nước/internet,Success
6729,TX00006729,3,320,259,,InternetBanking,4000000,2000,2024-08-02 03:38:55,Giao dịch thường,Success
5923,TX00005923,1,,842,30,Counter,11300000,0,2024-08-02 04:20:35,Thanh toán điện/nước/internet,Success
8014,TX00008014,1,,791,,InternetBanking,4300000,0,2024-08-02 05:47:50,Chuyển khoản nội bộ,Success
6655,TX00006655,2,701,,12,Counter,500000,500,2024-08-02 08:06:18,Thanh toán điện/nước/internet,Success
12350,TX00012350,5,108,,4,Counter,14358145,0,2024-08-02 10:00:00,Thanh toán khoản vay 98,Success
12057,TX00012057,5,808,,12,Counter,6872089,0,2024-08-02 10:00:00,Thanh toán khoản vay 19,Success
11051,TX00011051,3,31,515,42,Counter,39400000,19700,2024-08-02 10:56:58,Thanh toán điện/nước/internet,Success
1994,TX00001994,2,787,,,InternetBanking,3500000,0,2024-08-02 12:29:16,Giao dịch thường,Success
10035,TX00010035,3,336,823,17,Counter,14200000,0,2024-08-02 14:16:24,Rút tiền ATM,Success
6936,TX00006936,3,593,418,10,Counter,48200000,0,2024-08-02 15:39:38,Nộp tiền mặt,Success
6173,TX00006173,3,342,114,32,Counter,10800000,0,2024-08-02 17:22:18,Chuyển khoản nội bộ,Success
4429,TX00004429,3,199,34,,InternetBanking,26700000,0,2024-08-02 19:01:28,Giao dịch thường,Success
11259,TX00011259,2,236,,29,Counter,4900000,4900,2024-08-02 19:49:10,Chuyển khoản nội bộ,Success
2002,TX00002002,3,223,813,48,Counter,100000,0,2024-08-02 20:22:22,Rút tiền ATM,Success
2297,TX00002297,4,447,,,InternetBanking,1400000,3000,2024-08-02 20:52:59,Chuyển khoản nội bộ,Success
2589,TX00002589,1,,37,48,Counter,3000000,0,2024-08-02 22:19:54,Chuyển khoản nội bộ,Success
7702,TX00007702,1,,286,,InternetBanking,7100000,0,2024-08-03 00:19:35,Thanh toán điện/nước/internet,Success
3483,TX00003483,2,17,,29,Counter,19100000,19100,2024-08-03 03:58:54,Chuyển khoản nội bộ,Success
1614,TX00001614,3,711,278,49,Counter,2700000,0,2024-08-03 05:44:39,Nộp tiền mặt,Success
4277,TX00004277,3,632,300,12,Counter,7100000,0,2024-08-03 06:56:39,Chuyển khoản nội bộ,Success
1923,TX00001923,1,,191,46,Counter,8000000,0,2024-08-03 07:59:04,Chuyển khoản nội bộ,Success
6121,TX00006121,3,353,42,33,Counter,10700000,0,2024-08-03 11:25:52,Chuyển khoản nội bộ,Success
2527,TX00002527,2,860,,30,Counter,100000,100,2024-08-03 11:27:42,Chuyển khoản nội bộ,Success
4784,TX00004784,3,703,793,11,Counter,2500000,0,2024-08-03 11:53:26,Chuyển khoản nội bộ,Success
11768,TX00011768,3,340,135,43,Counter,3600000,1800,2024-08-03 13:34:16,Thanh toán điện/nước/internet,Success
8860,TX00008860,4,849,,41,Counter,4200000,3000,2024-08-03 15:10:40,Nộp tiền mặt,Success
3029,TX00003029,3,666,286,43,Counter,21700000,10850,2024-08-03 19:18:26,Thanh toán điện/nước/internet,Success
4719,TX00004719,3,66,452,,InternetBanking,800000,400,2024-08-03 20:11:46,Nộp tiền mặt,Success
6588,TX00006588,1,,119,7,Counter,4400000,0,2024-08-03 22:15:55,Rút tiền ATM,Success
11128,TX00011128,2,589,,27,Counter,8400000,0,2024-08-03 22:29:14,Nộp tiền mặt,Success
4133,TX00004133,4,252,,17,Counter,3900000,3000,2024-08-03 22:31:00,Giao dịch thường,Success
5450,TX00005450,4,89,,,InternetBanking,5600000,3000,2024-08-04 00:30:30,Nộp tiền mặt,Success
2596,TX00002596,1,,347,,InternetBanking,5600000,0,2024-08-04 05:57:56,Thanh toán điện/nước/internet,Success
9264,TX00009264,1,,98,23,Counter,1500000,0,2024-08-04 06:29:11,Giao dịch thường,Success
10117,TX00010117,4,753,,9,Counter,700000,10000,2024-08-04 07:05:10,Giao dịch thường,Success
3255,TX00003255,1,,418,11,Counter,7000000,0,2024-08-04 07:07:55,Chuyển khoản nội bộ,Success
2996,TX00002996,2,30,,3,Counter,300000,0,2024-08-04 09:33:48,Nộp tiền mặt,Success
10654,TX00010654,1,,516,,InternetBanking,11400000,0,2024-08-04 11:12:44,Thanh toán điện/nước/internet,Success
10936,TX00010936,2,605,,18,Counter,4700000,0,2024-08-04 12:14:55,Chuyển khoản nội bộ,Success
4686,TX00004686,3,441,212,,InternetBanking,400000,200,2024-08-04 12:35:01,Giao dịch thường,Success
3304,TX00003304,2,211,,,ATM,8500000,0,2024-08-04 13:03:28,Rút tiền ATM,Success
1655,TX00001655,1,,366,11,Counter,2100000,0,2024-08-04 17:00:04,Chuyển khoản nội bộ,Success
5676,TX00005676,2,633,,,InternetBanking,9100000,0,2024-08-04 17:03:26,Nộp tiền mặt,Success
435,TX00000435,3,806,52,,InternetBanking,2700000,0,2024-08-04 19:14:23,Chuyển khoản nội bộ,Success
2053,TX00002053,2,812,,,InternetBanking,3800000,3800,2024-08-04 21:17:39,Chuyển khoản nội bộ,Success
5648,TX00005648,1,,158,,InternetBanking,13600000,0,2024-08-04 21:35:11,Thanh toán điện/nước/internet,Success
11039,TX00011039,3,633,644,17,Counter,5000000,2500,2024-08-04 22:37:05,Chuyển khoản nội bộ,Success
11041,TX00011041,2,697,,44,Counter,19800000,0,2024-08-05 01:26:05,Nộp tiền mặt,Failed
2978,TX00002978,3,79,657,41,Counter,26700000,13350,2024-08-05 03:52:11,Giao dịch thường,Success
356,TX00000356,3,721,708,23,Counter,100000,0,2024-08-05 05:32:43,Thanh toán điện/nước/internet,Success
9710,TX00009710,2,801,,49,Counter,2200000,2200,2024-08-05 06:55:13,Rút tiền ATM,Success
8350,TX00008350,1,,143,46,Counter,13100000,0,2024-08-05 09:02:33,Thanh toán điện/nước/internet,Success
4836,TX00004836,2,171,,,InternetBanking,100000,0,2024-08-05 09:59:54,Thanh toán điện/nước/internet,Success
6657,TX00006657,3,507,465,1,Counter,100000,50,2024-08-05 10:19:06,Chuyển khoản nội bộ,Success
11192,TX00011192,3,680,635,,ATM,49900000,24950,2024-08-05 12:55:51,Rút tiền ATM,Success
9697,TX00009697,3,175,752,33,Counter,10000000,5000,2024-08-05 13:04:21,Thanh toán điện/nước/internet,Success
4845,TX00004845,3,662,279,18,Counter,1100000,0,2024-08-05 16:15:54,Giao dịch thường,Success
1941,TX00001941,3,805,82,48,Counter,1200000,600,2024-08-05 16:41:01,Nộp tiền mặt,Failed
11081,TX00011081,1,,131,2,Counter,1800000,0,2024-08-05 20:43:54,Nộp tiền mặt,Success
4663,TX00004663,2,200,,32,Counter,10800000,10800,2024-08-06 03:09:31,Nộp tiền mặt,Failed
3268,TX00003268,1,,187,,InternetBanking,5400000,0,2024-08-06 07:28:33,Nộp tiền mặt,Failed
1606,TX00001606,2,225,,46,Counter,300000,0,2024-08-06 08:12:55,Nộp tiền mặt,Success
3703,TX00003703,2,204,,,InternetBanking,1300000,0,2024-08-06 09:46:01,Nộp tiền mặt,Failed
12276,TX00012276,5,468,,25,Counter,16782858,0,2024-08-06 10:00:00,Thanh toán khoản vay 78,Success
8888,TX00008888,3,544,424,11,Counter,900000,0,2024-08-06 13:13:40,Thanh toán điện/nước/internet,Success
1206,TX00001206,3,19,307,38,Counter,600000,300,2024-08-06 14:37:41,Rút tiền ATM,Success
7975,TX00007975,1,,441,,InternetBanking,3300000,0,2024-08-06 15:07:36,Thanh toán điện/nước/internet,Success
